pk_selfstrade,pk_corp,bill_code,trade_date,pk_operationcode,pk_operationname,pk_securitiescode,pk_securitiesname,pk_selfsgroup,pk_partner,pk_account,pk_cumando,pk_operatesite,pk_seat,pk_econtract,bargain_num,bargain_sum,commision,handle_fee,stamp_tax,transfer_fee,liquidate_fee,other_fee,fact_sum,operator,operate_date,if_voucher,if_audit,assessor,audit_date,state,ndef1,ndef2,ndef3,ndef4,ndef5,vdef1,vdef2,vdef3,vdef4,vdef5,ts,dr,begin_date,end_date,boursecode
,9001,SH2015020990011701,20150209,40000,股票买入,601888,中国国旅,,,100271236,,,,,100,4718.00,1.18,0,0,1.00,0,0,-4720.18,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011703,20150209,40000,股票买入,600373,中文传媒,,,100271236,,,,,200,3076.00,0.77,0,0,1.00,0,0,-3077.77,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011704,20150209,40000,股票买入,600316,洪都航空,,,100271236,,,,,200,6038.00,1.51,0,0,1.00,0,0,-6040.51,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011705,20150209,40000,股票买入,600109,国金证券,,,100271236,,,,,700,11795.00,2.95,0,0,1.00,0,0,-11798.95,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011709,20150209,40000,股票买入,600663,陆家嘴,,,100271236,,,,,200,6650.00,1.66,0,0,1.00,0,0,-6652.66,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011713,20150209,40000,股票买入,600157,永泰能源,,,100271236,,,,,800,3384.00,0.85,0,0,1.00,0,0,-3385.85,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011714,20150209,40000,股票买入,600352,浙江龙盛,,,100271236,,,,,500,11165.00,2.79,0,0,1.00,0,0,-11168.79,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011715,20150209,40000,股票买入,601727,上海电气,,,100271236,,,,,700,7077.00,1.77,0,0,1.00,0,0,-7079.77,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011716,20150209,40000,股票买入,600597,光明乳业,,,100271236,,,,,200,3482.00,0.87,0,0,1.00,0,0,-3483.87,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011718,20150209,40000,股票买入,600196,复星医药,,,100271236,,,,,400,8652.00,2.16,0,0,1.00,0,0,-8655.16,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011722,20150209,40000,股票买入,601258,庞大集团,,,100271236,,,,,500,3020.00,0.76,0,0,1.00,0,0,-3021.76,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011725,20150209,40000,股票买入,600362,江西铜业,,,100271236,,,,,300,5139.00,1.28,0,0,1.00,0,0,-5141.28,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011730,20150209,40000,股票买入,601958,金钼股份,,,100271236,,,,,400,3680.00,0.92,0,0,1.00,0,0,-3681.92,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011731,20150209,40000,股票买入,600208,新湖中宝,,,100271236,,,,,900,6345.00,1.59,0,0,1.00,0,0,-6347.59,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011732,20150209,40000,股票买入,601111,中国国航,,,100271236,,,,,600,4056.00,1.01,0,0,1.00,0,0,-4058.01,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011737,20150209,40000,股票买入,600031,三一重工,,,100271236,,,,,1100,8602.00,2.15,0,0,1.00,0,0,-8605.15,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011739,20150209,40000,股票买入,600060,海信电器,,,100271236,,,,,300,4401.00,1.10,0,0,1.00,0,0,-4403.10,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011745,20150209,40000,股票买入,600332,白云山,,,100271236,,,,,200,5820.00,1.46,0,0,1.00,0,0,-5822.46,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011900,20150209,40000,股票买入,601601,中国太保,,,100271236,,,,,1200,37488.00,9.37,0,0,1.00,0,0,-37498.37,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011622,20150209,40000,股票买入,600583,海油工程,,,100271236,,,,,700,6342.00,1.59,0,0,1.00,0,0,-6344.59,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011624,20150209,40000,股票买入,600027,华电国际,,,100271236,,,,,800,4144.00,1.04,0,0,1.00,0,0,-4146.04,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011625,20150209,40000,股票买入,601179,中国西电,,,100271236,,,,,800,4984.00,1.25,0,0,1.00,0,0,-4986.25,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011626,20150209,40000,股票买入,600019,宝钢股份,,,100271236,,,,,1800,11718.00,2.93,0,0,1.08,0,0,-11722.01,,,,,,,,,,,,,100271236,,,,,,,,,101
